"name","skills","job_title","job_schedule_type","job_location","salary_year_avg","job_posted_date"
"Motion Recruitment","snowflake","Lead Data Analyst","Full-time","Anywhere","$155,000.00","2023-01-05 08:00:45"
"Motion Recruitment","redshift","Lead Data Analyst","Full-time","Anywhere","$155,000.00","2023-01-05 08:00:45"
"Motion Recruitment","hadoop","Lead Data Analyst","Full-time","Anywhere","$155,000.00","2023-01-05 08:00:45"
"Motion Recruitment","tableau","Lead Data Analyst","Full-time","Anywhere","$155,000.00","2023-01-05 08:00:45"
"Motion Recruitment","c++","Lead Data Analyst","Full-time","Anywhere","$155,000.00","2023-01-05 08:00:45"
"Motion Recruitment","java","Lead Data Analyst","Full-time","Anywhere","$155,000.00","2023-01-05 08:00:45"
"Motion Recruitment","scala","Lead Data Analyst","Full-time","Anywhere","$155,000.00","2023-01-05 08:00:45"
"Motion Recruitment","python","Lead Data Analyst","Full-time","Anywhere","$155,000.00","2023-01-05 08:00:45"
"Motion Recruitment","sql","Lead Data Analyst","Full-time","Anywhere","$155,000.00","2023-01-05 08:00:45"
"Motion Recruitment","airflow","Lead Data Analyst","Full-time","Anywhere","$155,000.00","2023-01-05 08:00:45"
"Zscaler","excel","Staff Business Data Analyst (Remote U.S. OK)","Full-time","Anywhere","$152,625.00","2023-03-11 07:01:56"
"Zscaler","tableau","Staff Business Data Analyst (Remote U.S. OK)","Full-time","Anywhere","$152,625.00","2023-03-11 07:01:56"
"Zscaler","looker","Staff Business Data Analyst (Remote U.S. OK)","Full-time","Anywhere","$152,625.00","2023-03-11 07:01:56"
"Zscaler","hadoop","Staff Business Data Analyst (Remote U.S. OK)","Full-time","Anywhere","$152,625.00","2023-03-11 07:01:56"
"Zscaler","sql","Staff Business Data Analyst (Remote U.S. OK)","Full-time","Anywhere","$152,625.00","2023-03-11 07:01:56"
"Zscaler","sql","Staff Business Data Analyst (Remote U.S. OK)","Full-time","Anywhere","$152,625.00","2023-03-07 07:01:47"
"Zscaler","hadoop","Staff Business Data Analyst (Remote U.S. OK)","Full-time","Anywhere","$152,625.00","2023-03-07 07:01:47"
"Zscaler","excel","Staff Business Data Analyst (Remote U.S. OK)","Full-time","Anywhere","$152,625.00","2023-03-07 07:01:47"
"Zscaler","looker","Staff Business Data Analyst (Remote U.S. OK)","Full-time","Anywhere","$152,625.00","2023-03-07 07:01:47"
"Zscaler","tableau","Staff Business Data Analyst (Remote U.S. OK)","Full-time","Anywhere","$152,625.00","2023-03-07 07:01:47"
"Rocket Money","looker","Lead Data Analyst, Growth (Remote)","Full-time","Anywhere","$152,500.00","2023-03-24 07:00:42"
"Rocket Money","sql","Lead Data Analyst, Growth (Remote)","Full-time","Anywhere","$152,500.00","2023-03-24 07:00:42"
"US Patent and Trademark Office","r","Management & Program Analyst (Data Analytics)","Full-time and Part-time","Anywhere","$152,221.50","2023-09-11 16:00:30"
"US Patent and Trademark Office","sql","Management & Program Analyst (Data Analytics)","Full-time and Part-time","Anywhere","$152,221.50","2023-09-11 16:00:30"
"US Patent and Trademark Office","tableau","Management & Program Analyst (Data Analytics)","Full-time and Part-time","Anywhere","$152,221.50","2023-09-11 16:00:30"
"US Patent and Trademark Office","alteryx","Management & Program Analyst (Data Analytics)","Full-time and Part-time","Anywhere","$152,221.50","2023-09-11 16:00:30"
"US Patent and Trademark Office","databricks","Management & Program Analyst (Data Analytics)","Full-time and Part-time","Anywhere","$152,221.50","2023-09-11 16:00:30"
"US Patent and Trademark Office","go","Management & Program Analyst (Data Analytics)","Full-time and Part-time","Anywhere","$152,221.50","2023-09-11 16:00:30"
"Get It Recruit - Healthcare","sql","Data Analyst","Full-time","Anywhere","$151,500.00","2023-09-25 10:59:56"
"Get It Recruit - Healthcare","r","Data Analyst","Full-time","Anywhere","$151,500.00","2023-09-25 10:59:56"
"Get It Recruit - Healthcare","python","Data Analyst","Full-time","Anywhere","$151,500.00","2023-09-25 10:59:56"
"Patterned Learning AI","excel","Mid-Level Data Analyst","Full-time","Anywhere","$150,000.00","2023-07-05 07:01:08"
"Patterned Learning AI","tableau","Mid-Level Data Analyst","Full-time","Anywhere","$150,000.00","2023-07-05 07:01:08"
"Patterned Learning AI","sql","Mid-Level Data Analyst","Full-time","Anywhere","$150,000.00","2023-07-05 07:01:08"
"Patterned Learning AI","sheets","Mid-Level Data Analyst","Full-time","Anywhere","$150,000.00","2023-07-05 07:01:08"
"Home Depot / THD","sql server","Senior Data Analyst (Customer Experience) - Remote","Full-time","Anywhere","$150,000.00","2023-03-24 21:31:21"
"Home Depot / THD","ms access","Senior Data Analyst (Customer Experience) - Remote","Full-time","Anywhere","$150,000.00","2023-03-24 21:31:21"
"Home Depot / THD","spss","Senior Data Analyst (Customer Experience) - Remote","Full-time","Anywhere","$150,000.00","2023-03-24 21:31:21"
"Home Depot / THD","sas","Senior Data Analyst (Customer Experience) - Remote","Full-time","Anywhere","$150,000.00","2023-03-24 21:31:21"
"Home Depot / THD","tableau","Senior Data Analyst (Customer Experience) - Remote","Full-time","Anywhere","$150,000.00","2023-03-24 21:31:21"
"Home Depot / THD","excel","Senior Data Analyst (Customer Experience) - Remote","Full-time","Anywhere","$150,000.00","2023-03-24 21:31:21"
"Home Depot / THD","oracle","Senior Data Analyst (Customer Experience) - Remote","Full-time","Anywhere","$150,000.00","2023-03-24 21:31:21"
"Home Depot / THD","vba","Senior Data Analyst (Customer Experience) - Remote","Full-time","Anywhere","$150,000.00","2023-03-24 21:31:21"
"Home Depot / THD","c++","Senior Data Analyst (Customer Experience) - Remote","Full-time","Anywhere","$150,000.00","2023-03-24 21:31:21"
"Home Depot / THD","sas","Senior Data Analyst (Customer Experience) - Remote","Full-time","Anywhere","$150,000.00","2023-03-24 21:31:21"
"Home Depot / THD","r","Senior Data Analyst (Customer Experience) - Remote","Full-time","Anywhere","$150,000.00","2023-03-24 21:31:21"
"Home Depot / THD","java","Senior Data Analyst (Customer Experience) - Remote","Full-time","Anywhere","$150,000.00","2023-03-24 21:31:21"
"Home Depot / THD","python","Senior Data Analyst (Customer Experience) - Remote","Full-time","Anywhere","$150,000.00","2023-03-24 21:31:21"
"Home Depot / THD","sql","Senior Data Analyst (Customer Experience) - Remote","Full-time","Anywhere","$150,000.00","2023-03-24 21:31:21"
"Patterned Learning AI","sql","Mid-Level Data BI Analyst","Full-time","Anywhere","$150,000.00","2023-07-17 07:03:43"
"Patterned Learning AI","tableau","Mid-Level Data BI Analyst","Full-time","Anywhere","$150,000.00","2023-07-17 07:03:43"
"Patterned Learning AI","excel","Mid-Level Data BI Analyst","Full-time","Anywhere","$150,000.00","2023-07-17 07:03:43"
"Patterned Learning AI","hadoop","Mid-Level Data BI Analyst","Full-time","Anywhere","$150,000.00","2023-07-17 07:03:43"
"Patterned Learning AI","oracle","Mid-Level Data BI Analyst","Full-time","Anywhere","$150,000.00","2023-07-17 07:03:43"
"Patterned Learning AI","vba","Mid-Level Data BI Analyst","Full-time","Anywhere","$150,000.00","2023-07-17 07:03:43"
"Patterned Learning AI","nosql","Mid-Level Data BI Analyst","Full-time","Anywhere","$150,000.00","2023-07-17 07:03:43"
"Caterpillar","html","Sr. Digital Marketing Analytics Data Analyst - Remote Position","Full-time","Anywhere","$148,290.00","2023-01-07 17:01:25"
"Caterpillar","excel","Sr. Digital Marketing Analytics Data Analyst - Remote Position","Full-time","Anywhere","$148,290.00","2023-01-07 17:01:25"
"Caterpillar","power bi","Sr. Digital Marketing Analytics Data Analyst - Remote Position","Full-time","Anywhere","$148,290.00","2023-01-07 17:01:25"
"Caterpillar","tableau","Sr. Digital Marketing Analytics Data Analyst - Remote Position","Full-time","Anywhere","$148,290.00","2023-01-07 17:01:25"
"Caterpillar","sql","Sr. Digital Marketing Analytics Data Analyst - Remote Position","Full-time","Anywhere","$148,290.00","2023-01-07 17:01:25"
"Caterpillar","java","Sr. Digital Marketing Analytics Data Analyst - Remote Position","Full-time","Anywhere","$148,290.00","2023-01-07 17:01:25"
"Edward Jones","hadoop","Lead Data Analyst - Retirement Product Management","Full-time","Anywhere","$148,238.50","2023-05-09 10:04:46"
"Edward Jones","sas","Lead Data Analyst - Retirement Product Management","Full-time","Anywhere","$148,238.50","2023-05-09 10:04:46"
"Edward Jones","vba","Lead Data Analyst - Retirement Product Management","Full-time","Anywhere","$148,238.50","2023-05-09 10:04:46"
"Edward Jones","sql","Lead Data Analyst - Retirement Product Management","Full-time","Anywhere","$148,238.50","2023-05-09 10:04:46"
"Edward Jones","python","Lead Data Analyst - Retirement Product Management","Full-time","Anywhere","$148,238.50","2023-05-09 10:04:46"
"Edward Jones","nosql","Lead Data Analyst - Retirement Product Management","Full-time","Anywhere","$148,238.50","2023-05-09 10:04:46"
"Edward Jones","excel","Lead Data Analyst - Retirement Product Management","Full-time","Anywhere","$148,238.50","2023-05-09 10:04:46"
"Edward Jones","oracle","Lead Data Analyst - Retirement Product Management","Full-time","Anywhere","$148,238.50","2023-05-09 10:04:46"
"Edward Jones","db2","Lead Data Analyst - Retirement Product Management","Full-time","Anywhere","$148,238.50","2023-05-09 10:04:46"
"Edward Jones","r","Lead Data Analyst - Retirement Product Management","Full-time","Anywhere","$148,238.50","2023-05-09 10:04:46"
"Edward Jones","spss","Lead Data Analyst - Retirement Product Management","Full-time","Anywhere","$148,238.50","2023-05-09 10:04:46"
"Edward Jones","microstrategy","Lead Data Analyst - Retirement Product Management","Full-time","Anywhere","$148,238.50","2023-05-09 10:04:46"
"Edward Jones","sas","Lead Data Analyst - Retirement Product Management","Full-time","Anywhere","$148,238.50","2023-05-09 10:04:46"
"Edward Jones","tableau","Lead Data Analyst - Retirement Product Management","Full-time","Anywhere","$148,238.50","2023-05-09 10:04:46"
"EXL Service","hadoop","Manager - Data Analyst","Full-time","Anywhere","$147,285.00","2023-10-23 07:00:06"
"EXL Service","snowflake","Manager - Data Analyst","Full-time","Anywhere","$147,285.00","2023-10-23 07:00:06"
"EXL Service","t-sql","Manager - Data Analyst","Full-time","Anywhere","$147,285.00","2023-10-23 07:00:06"
"EXL Service","sas","Manager - Data Analyst","Full-time","Anywhere","$147,285.00","2023-10-23 07:00:06"
"EXL Service","python","Manager - Data Analyst","Full-time","Anywhere","$147,285.00","2023-10-23 07:00:06"
"EXL Service","ssis","Manager - Data Analyst","Full-time","Anywhere","$147,285.00","2023-10-23 07:00:06"
"EXL Service","sql","Manager - Data Analyst","Full-time","Anywhere","$147,285.00","2023-10-23 07:00:06"
"EXL Service","sas","Manager - Data Analyst","Full-time","Anywhere","$147,285.00","2023-10-23 07:00:06"
"EXL Service","excel","Manager - Data Analyst","Full-time","Anywhere","$147,285.00","2023-10-23 07:00:06"
"Level","pandas","Data Analyst","Full-time","Anywhere","$145,000.00","2023-03-15 16:59:55"
"CyberCoders","java","Data Analyst","Full-time","Anywhere","$145,000.00","2023-05-01 13:00:20"
"CyberCoders","r","Data Analyst","Full-time","Anywhere","$145,000.00","2023-05-01 13:00:20"
"CyberCoders","javascript","Data Analyst","Full-time","Anywhere","$145,000.00","2023-05-01 13:00:20"
"Level","sql","Data Analyst","Full-time","Anywhere","$145,000.00","2023-03-15 16:59:55"
"Level","python","Data Analyst","Full-time","Anywhere","$145,000.00","2023-03-15 16:59:55"
"Level","r","Data Analyst","Full-time","Anywhere","$145,000.00","2023-03-15 16:59:55"
"Level","golang","Data Analyst","Full-time","Anywhere","$145,000.00","2023-03-15 16:59:55"
"Level","elasticsearch","Data Analyst","Full-time","Anywhere","$145,000.00","2023-03-15 16:59:55"
"Level","aws","Data Analyst","Full-time","Anywhere","$145,000.00","2023-03-15 16:59:55"
"Level","bigquery","Data Analyst","Full-time","Anywhere","$145,000.00","2023-03-15 16:59:55"
"Level","gcp","Data Analyst","Full-time","Anywhere","$145,000.00","2023-03-15 16:59:55"
"CyberCoders","python","Data Analyst","Full-time","Anywhere","$145,000.00","2023-05-01 13:00:20"
"Level","scikit-learn","Data Analyst","Full-time","Anywhere","$145,000.00","2023-03-15 16:59:55"
"Level","looker","Data Analyst","Full-time","Anywhere","$145,000.00","2023-03-15 16:59:55"
"Level","kubernetes","Data Analyst","Full-time","Anywhere","$145,000.00","2023-03-15 16:59:55"
"X4 Technology","sql","Senior Data Analyst","Full-time","Anywhere","$145,000.00","2023-01-16 15:17:52"
"X4 Technology","python","Senior Data Analyst","Full-time","Anywhere","$145,000.00","2023-01-16 15:17:52"
"X4 Technology","azure","Senior Data Analyst","Full-time","Anywhere","$145,000.00","2023-01-16 15:17:52"
"X4 Technology","aws","Senior Data Analyst","Full-time","Anywhere","$145,000.00","2023-01-16 15:17:52"
"X4 Technology","tableau","Senior Data Analyst","Full-time","Anywhere","$145,000.00","2023-01-16 15:17:52"
"Terray Therapeutics","python","Senior Associate Data Scientist: Cheminformatics","Full-time","Anywhere","$145,000.00","2023-02-10 00:03:51"
"Terray Therapeutics","pandas","Senior Associate Data Scientist: Cheminformatics","Full-time","Anywhere","$145,000.00","2023-02-10 00:03:51"
"Terray Therapeutics","numpy","Senior Associate Data Scientist: Cheminformatics","Full-time","Anywhere","$145,000.00","2023-02-10 00:03:51"
"Terray Therapeutics","scikit-learn","Senior Associate Data Scientist: Cheminformatics","Full-time","Anywhere","$145,000.00","2023-02-10 00:03:51"
"Terray Therapeutics","linux","Senior Associate Data Scientist: Cheminformatics","Full-time","Anywhere","$145,000.00","2023-02-10 00:03:51"
"CyberCoders","qlik","Data Analyst","Full-time","Anywhere","$145,000.00","2023-05-01 13:00:20"
"CyberCoders","power bi","Data Analyst","Full-time","Anywhere","$145,000.00","2023-05-01 13:00:20"
"CyberCoders","tableau","Data Analyst","Full-time","Anywhere","$145,000.00","2023-05-01 13:00:20"
"CyberCoders","c++","Data Analyst","Full-time","Anywhere","$145,000.00","2023-05-01 13:00:20"
"CyberCoders","sql","Manager Analytics and Reporting","Full-time","Anywhere","$145,000.00","2023-06-22 13:01:41"
"ALTA IT Services","sas","Data Scientist Analyst","Full-time","Anywhere","$145,000.00","2023-02-13 17:13:26"
"CyberCoders","excel","Manager Analytics and Reporting","Full-time","Anywhere","$145,000.00","2023-06-22 13:01:41"
"CyberCoders","tableau","Manager Analytics and Reporting","Full-time","Anywhere","$145,000.00","2023-06-22 13:01:41"
"ALTA IT Services","r","Data Scientist Analyst","Full-time","Anywhere","$145,000.00","2023-02-13 17:13:26"
"ALTA IT Services","python","Data Scientist Analyst","Full-time","Anywhere","$145,000.00","2023-02-13 17:13:26"
"ALTA IT Services","sql","Data Scientist Analyst","Full-time","Anywhere","$145,000.00","2023-02-13 17:13:26"
"ALTA IT Services","excel","Data Scientist Analyst","Full-time","Anywhere","$145,000.00","2023-02-13 17:13:26"
"ALTA IT Services","tableau","Data Scientist Analyst","Full-time","Anywhere","$145,000.00","2023-02-13 17:13:26"
"ALTA IT Services","power bi","Data Scientist Analyst","Full-time","Anywhere","$145,000.00","2023-02-13 17:13:26"
"ALTA IT Services","sas","Data Scientist Analyst","Full-time","Anywhere","$145,000.00","2023-02-13 17:13:26"
"Hire With Jarvis","sql","Data Analyst - up to 160K+","Full-time","Anywhere","$145,000.00","2023-04-18 17:59:59"
"Hire With Jarvis","power bi","Data Analyst - up to 160K+","Full-time","Anywhere","$145,000.00","2023-04-18 17:59:59"
"Hire With Jarvis","tableau","Data Analyst - up to 160K+","Full-time","Anywhere","$145,000.00","2023-04-18 17:59:59"
"Hire With Jarvis","excel","Data Analyst - up to 160K+","Full-time","Anywhere","$145,000.00","2023-04-18 17:59:59"
"Get It Recruit - Information Technology","r","Senior Data Analyst","Full-time","Anywhere","$144,500.00","2023-11-08 09:00:03"
"Get It Recruit - Information Technology","python","Senior Data Analyst","Full-time","Anywhere","$144,500.00","2023-11-08 09:00:03"
"Get It Recruit - Information Technology","tableau","Senior Data Analyst","Full-time","Anywhere","$144,500.00","2023-11-08 09:00:03"
"Get It Recruit - Information Technology","sql","Senior Data Analyst","Full-time","Anywhere","$144,500.00","2023-11-08 09:00:03"
"Get It Recruit - Information Technology","qlik","Senior Data Analyst","Full-time","Anywhere","$144,500.00","2023-11-08 09:00:03"
"Get It Recruit - Information Technology","looker","Senior Data Analyst","Full-time","Anywhere","$144,500.00","2023-11-08 09:00:03"
"Get It Recruit - Information Technology","r","Senior Data Analyst (Product)","Full-time","Anywhere","$144,500.00","2023-12-07 15:00:01"
"Get It Recruit - Information Technology","tableau","Senior Data Analyst (Product)","Full-time","Anywhere","$144,500.00","2023-12-07 15:00:01"
"Get It Recruit - Information Technology","looker","Senior Data Analyst (Product)","Full-time","Anywhere","$144,500.00","2023-12-07 15:00:01"
"Get It Recruit - Information Technology","qlik","Senior Data Analyst (Product)","Full-time","Anywhere","$144,500.00","2023-12-07 15:00:01"
"Get It Recruit - Information Technology","unity","Senior Data Analyst (Product)","Full-time","Anywhere","$144,500.00","2023-12-07 15:00:01"
"Get It Recruit - Information Technology","sql","Senior Data Analyst (Product)","Full-time","Anywhere","$144,500.00","2023-12-07 15:00:01"
"Get It Recruit - Information Technology","python","Senior Data Analyst (Product)","Full-time","Anywhere","$144,500.00","2023-12-07 15:00:01"
"Amplify Consulting Partners","azure","Senior Data Analyst","Full-time","Anywhere","$142,501.00","2023-09-06 00:02:54"
"Amplify Consulting Partners","sql server","Senior Data Analyst","Full-time","Anywhere","$142,501.00","2023-09-06 00:02:54"
